date,ht,at,hg,ag,result,h_odds,d_odds,a_odds,ht_form_points,ht_form_goals_scored,ht_form_goals_conceded,ht_form_wins,at_form_points,at_form_goals_scored,at_form_goals_conceded,at_form_wins,ht_home_form_points,ht_home_form_goals_scored,at_away_form_points,at_away_form_goals_scored,h2h_home_wins,h2h_draws,h2h_away_wins,h2h_total_matches,ht_form,at_form,ht_attack,at_attack,joint_attack,h2h_dominance,odds_favorite
2017-04-09,guimaraes,tondela,2,1,H,1.44,4.0,8.0,11.0,10.0,5.0,3.0,3.0,3.0,8.0,0.0,8.0,7.0,3.0,1.0,1.0,1.0,1.0,3,good,poor,above avg,weak,above avg x weak,balanced,home
2017-04-09,moreirense,benfica,0,1,A,8.5,4.75,1.36,2.0,3.0,7.0,0.0,11.0,9.0,2.0,3.0,4.0,5.0,10.0,4.0,0.0,1.0,10.0,11,poor,good,weak,above avg,weak x above avg,away_dominant,away
2017-04-09,rio ave,setubal,0,0,D,1.83,3.4,4.5,10.0,6.0,5.0,3.0,5.0,5.0,5.0,1.0,9.0,6.0,4.0,5.0,12.0,3.0,6.0,21,good,below avg,average,average,average x average,home_dominant,home
2017-04-10,maritimo,chaves,2,1,H,1.95,3.1,4.33,8.0,8.0,8.0,2.0,4.0,5.0,8.0,1.0,11.0,7.0,1.0,4.0,0.0,1.0,0.0,1,average,below avg,above avg,average,above avg x average,balanced,home
2017-04-14,benfica,maritimo,3,0,H,1.2,6.5,13.0,11.0,7.0,1.0,3.0,10.0,9.0,8.0,3.0,13.0,14.0,4.0,4.0,20.0,5.0,2.0,27,good,good,average,above avg,average x above avg,home_dominant,home
2017-04-14,belenenses,estoril,1,3,A,2.05,3.2,3.75,3.0,4.0,12.0,1.0,5.0,5.0,6.0,1.0,5.0,5.0,6.0,7.0,3.0,4.0,2.0,9,poor,below avg,average,average,average x average,balanced,home
2017-04-14,boavista,pacos ferreira,0,0,D,2.15,2.9,4.0,5.0,3.0,5.0,1.0,4.0,2.0,3.0,0.0,4.0,4.0,2.0,4.0,5.0,2.0,5.0,12,below avg,below avg,weak,weak,weak x weak,balanced,home
2017-04-14,setubal,sporting,0,3,A,7.5,4.2,1.45,5.0,4.0,4.0,1.0,13.0,13.0,3.0,4.0,8.0,5.0,12.0,12.0,5.0,3.0,17.0,25,below avg,excellent,average,strong,average x strong,away_dominant,away
2017-04-15,sp braga,porto,1,1,D,7.0,4.0,1.5,11.0,9.0,5.0,3.0,11.0,16.0,2.0,3.0,5.0,8.0,13.0,10.0,4.0,5.0,17.0,26,good,good,above avg,strong,above avg x strong,away_dominant,away
2017-04-15,chaves,guimaraes,2,3,A,3.0,3.1,2.45,4.0,5.0,7.0,1.0,11.0,11.0,6.0,3.0,11.0,5.0,8.0,6.0,0.0,1.0,0.0,1,below avg,good,average,strong,average x strong,balanced,away
2017-04-15,tondela,rio ave,2,1,H,4.0,3.3,1.95,2.0,3.0,9.0,0.0,10.0,6.0,5.0,3.0,4.0,4.0,6.0,4.0,1.0,1.0,1.0,3,poor,good,weak,average,weak x average,balanced,away
2017-04-15,arouca,feirense,2,0,H,2.05,3.1,4.0,1.0,4.0,13.0,0.0,9.0,7.0,6.0,3.0,3.0,5.0,11.0,6.0,1.0,0.0,0.0,1,poor,average,average,average,average x average,balanced,home
2017-04-17,nacional,moreirense,0,1,A,2.15,3.2,3.5,4.0,3.0,12.0,1.0,2.0,3.0,7.0,0.0,4.0,4.0,3.0,4.0,3.0,0.0,8.0,11,below avg,poor,weak,weak,weak x weak,away_dominant,home
2017-04-21,rio ave,arouca,3,0,H,1.55,3.75,6.5,7.0,5.0,7.0,2.0,4.0,5.0,10.0,1.0,9.0,4.0,1.0,3.0,2.0,2.0,3.0,7,average,below avg,average,average,average x average,balanced,home
2017-04-22,tondela,nacional,2,0,H,2.45,3.25,2.9,4.0,5.0,10.0,1.0,4.0,3.0,6.0,1.0,4.0,4.0,4.0,1.0,1.0,0.0,2.0,3,below avg,below avg,average,weak,average x weak,balanced,balanced
2017-04-22,sporting,benfica,1,1,D,2.75,3.1,2.63,15.0,15.0,2.0,5.0,11.0,9.0,1.0,3.0,13.0,12.0,10.0,3.0,7.0,7.0,13.0,27,excellent,good,strong,above avg,strong x above avg,away_dominant,balanced
2017-04-22,maritimo,belenenses,3,0,H,1.8,3.5,4.5,7.0,8.0,11.0,2.0,0.0,3.0,14.0,0.0,13.0,7.0,7.0,4.0,7.0,6.0,8.0,21,average,poor,above avg,weak,above avg x weak,balanced,home
2017-04-22,estoril,setubal,3,0,H,2.38,3.0,3.2,8.0,8.0,5.0,2.0,5.0,4.0,6.0,1.0,4.0,2.0,2.0,3.0,5.0,2.0,4.0,11,average,below avg,above avg,average,above avg x average,balanced,home
2017-04-23,pacos ferreira,sp braga,3,1,H,3.1,3.25,2.3,4.0,2.0,3.0,0.0,9.0,7.0,5.0,2.0,9.0,5.0,9.0,5.0,7.0,5.0,13.0,25,below avg,average,weak,average,weak x average,away_dominant,away
2017-04-23,guimaraes,boavista,2,0,H,1.5,3.7,8.0,13.0,13.0,7.0,4.0,5.0,3.0,5.0,1.0,10.0,9.0,6.0,1.0,5.0,4.0,4.0,13,excellent,below avg,strong,weak,strong x weak,balanced,home
2017-04-23,porto,feirense,0,0,D,1.13,8.0,21.0,9.0,10.0,3.0,2.0,9.0,7.0,7.0,3.0,13.0,17.0,10.0,5.0,2.0,1.0,0.0,3,average,average,above avg,average,above avg x average,balanced,home
2017-04-24,moreirense,chaves,0,0,D,2.1,3.1,3.75,4.0,4.0,7.0,1.0,4.0,6.0,8.0,1.0,3.0,4.0,1.0,5.0,0.0,0.0,1.0,1,below avg,below avg,average,average,average x average,balanced,home
2017-04-28,setubal,guimaraes,0,2,A,3.6,3.25,2.1,5.0,3.0,7.0,1.0,15.0,12.0,4.0,5.0,5.0,4.0,8.0,7.0,6.0,7.0,9.0,22,below avg,excellent,weak,strong,weak x strong,balanced,away
2017-04-29,benfica,estoril,2,1,H,1.14,7.5,19.0,9.0,6.0,2.0,2.0,10.0,8.0,2.0,3.0,13.0,14.0,9.0,10.0,10.0,1.0,0.0,11,average,good,average,above avg,average x above avg,home_dominant,home
2017-04-29,boavista,tondela,1,0,H,2.4,3.0,3.2,2.0,0.0,7.0,0.0,7.0,6.0,6.0,2.0,5.0,4.0,3.0,2.0,2.0,1.0,0.0,3,poor,average,weak,average,weak x average,balanced,home
2017-04-29,chaves,porto,0,2,A,9.0,4.5,1.36,4.0,6.0,8.0,1.0,7.0,6.0,3.0,1.0,8.0,5.0,11.0,9.0,0.0,0.0,1.0,1,below avg,average,average,average,average x average,balanced,away
2017-04-29,nacional,rio ave,0,2,A,3.1,3.2,2.3,3.0,2.0,7.0,1.0,7.0,5.0,5.0,2.0,3.0,3.0,6.0,4.0,7.0,9.0,6.0,22,poor,average,weak,average,weak x average,balanced,away
2017-04-30,arouca,moreirense,2,2,D,2.5,3.0,3.0,4.0,5.0,9.0,1.0,5.0,2.0,4.0,1.0,6.0,6.0,3.0,3.0,2.0,0.0,3.0,5,below avg,below avg,average,weak,average x weak,balanced,balanced
2017-04-30,belenenses,pacos ferreira,1,2,A,2.2,3.2,3.4,0.0,3.0,13.0,0.0,6.0,4.0,3.0,1.0,4.0,6.0,3.0,2.0,5.0,7.0,7.0,19,poor,below avg,weak,average,weak x average,balanced,home
2017-04-30,feirense,maritimo,2,1,H,2.75,3.0,2.7,7.0,5.0,6.0,2.0,10.0,11.0,8.0,3.0,6.0,5.0,3.0,4.0,0.0,1.0,2.0,3,average,good,average,strong,average x strong,balanced,balanced
2017-04-30,sp braga,sporting,2,3,A,3.6,3.3,2.05,8.0,8.0,8.0,2.0,13.0,12.0,2.0,4.0,6.0,8.0,15.0,14.0,7.0,1.0,19.0,27,average,excellent,above avg,strong,above avg x strong,away_dominant,away
2017-05-05,moreirense,sp braga,2,1,H,2.8,3.1,2.6,5.0,3.0,5.0,1.0,5.0,8.0,10.0,1.0,4.0,2.0,8.0,5.0,1.0,5.0,5.0,11,below avg,below avg,weak,above avg,weak x above avg,away_dominant,balanced
2017-05-06,pacos ferreira,feirense,0,1,A,2.05,3.1,4.0,8.0,6.0,4.0,2.0,7.0,4.0,5.0,2.0,9.0,6.0,8.0,4.0,1.0,1.0,1.0,3,average,average,average,average,average x average,balanced,home
2017-05-06,maritimo,porto,1,1,D,7.5,4.2,1.44,7.0,9.0,9.0,2.0,9.0,7.0,2.0,2.0,13.0,9.0,11.0,9.0,3.0,6.0,18.0,27,average,average,above avg,average,above avg x average,away_dominant,away
2017-05-06,boavista,nacional,2,2,D,2.2,3.2,3.4,4.0,1.0,7.0,1.0,3.0,2.0,7.0,1.0,7.0,4.0,4.0,1.0,5.0,1.0,9.0,15,below avg,poor,weak,weak,weak x weak,away_dominant,home
2017-05-07,guimaraes,arouca,1,0,H,1.4,4.33,8.5,15.0,11.0,4.0,5.0,5.0,6.0,8.0,1.0,13.0,11.0,1.0,3.0,4.0,2.0,1.0,7,excellent,below avg,strong,average,strong x average,balanced,home
2017-05-07,sporting,belenenses,1,3,A,1.22,6.0,12.0,13.0,13.0,4.0,4.0,0.0,3.0,13.0,0.0,11.0,9.0,4.0,3.0,15.0,4.0,1.0,20,excellent,poor,strong,weak,strong x weak,home_dominant,home
2017-05-07,tondela,setubal,2,1,H,1.91,3.3,4.2,6.0,5.0,6.0,2.0,4.0,2.0,8.0,1.0,7.0,6.0,2.0,2.0,1.0,0.0,2.0,3,below avg,below avg,average,weak,average x weak,balanced,home
2017-05-07,rio ave,benfica,0,1,A,7.0,4.0,1.5,10.0,7.0,2.0,3.0,11.0,8.0,3.0,3.0,9.0,6.0,11.0,4.0,2.0,5.0,16.0,23,good,good,average,above avg,average x above avg,away_dominant,away
2017-05-08,estoril,chaves,2,1,H,2.2,3.2,3.4,9.0,9.0,4.0,3.0,4.0,4.0,7.0,1.0,4.0,3.0,1.0,5.0,0.0,0.0,1.0,1,average,below avg,above avg,average,above avg x average,balanced,home
2017-05-12,belenenses,moreirense,1,1,D,3.2,3.2,2.3,3.0,5.0,12.0,1.0,8.0,5.0,4.0,2.0,3.0,6.0,4.0,5.0,6.0,2.0,1.0,9,poor,average,average,average,average x average,home_dominant,away
2017-05-13,arouca,tondela,1,2,A,2.3,3.1,3.25,5.0,5.0,7.0,1.0,9.0,7.0,5.0,3.0,4.0,6.0,2.0,2.0,2.0,1.0,0.0,3,below avg,average,average,average,average x average,balanced,home
2017-05-13,benfica,guimaraes,5,0,H,1.25,5.25,13.0,13.0,8.0,2.0,4.0,15.0,10.0,3.0,5.0,13.0,13.0,11.0,9.0,18.0,2.0,4.0,24,excellent,excellent,above avg,above avg,above avg x above avg,home_dominant,home
2017-05-13,feirense,sporting,2,1,H,6.75,4.0,1.5,7.0,3.0,4.0,2.0,10.0,12.0,6.0,3.0,6.0,5.0,15.0,14.0,0.0,0.0,3.0,3,average,good,weak,strong,weak x strong,balanced,away
2017-05-14,porto,pacos ferreira,4,1,H,1.14,8.0,15.0,9.0,7.0,2.0,2.0,8.0,6.0,4.0,2.0,11.0,15.0,6.0,3.0,18.0,6.0,1.0,25,average,average,average,average,average x average,home_dominant,home
2017-05-14,sp braga,nacional,4,0,H,1.3,5.5,9.5,4.0,6.0,9.0,1.0,4.0,3.0,7.0,1.0,5.0,9.0,4.0,3.0,14.0,7.0,6.0,27,below avg,below avg,average,weak,average x weak,home_dominant,home
2017-05-14,chaves,rio ave,2,2,D,3.3,3.25,2.2,1.0,4.0,9.0,0.0,7.0,6.0,3.0,2.0,7.0,5.0,9.0,6.0,0.0,1.0,0.0,1,poor,average,average,average,average x average,balanced,away
2017-05-14,maritimo,estoril,1,1,D,1.67,3.6,5.25,7.0,7.0,7.0,2.0,9.0,9.0,5.0,3.0,13.0,10.0,8.0,10.0,4.0,3.0,4.0,11,average,average,average,above avg,average x above avg,balanced,home
2017-05-15,setubal,boavista,0,1,A,2.45,3.1,3.0,1.0,1.0,10.0,0.0,5.0,3.0,8.0,1.0,4.0,4.0,5.0,1.0,2.0,7.0,4.0,13,poor,below avg,weak,weak,weak x weak,balanced,home
2017-05-20,boavista,benfica,2,2,D,7.5,4.2,1.45,8.0,4.0,4.0,2.0,13.0,12.0,2.0,4.0,8.0,6.0,11.0,4.0,1.0,5.0,9.0,15,average,excellent,average,strong,average x strong,away_dominant,away
2017-05-20,guimaraes,feirense,0,1,A,1.62,3.6,6.0,12.0,8.0,7.0,4.0,10.0,5.0,4.0,3.0,13.0,11.0,10.0,5.0,2.0,1.0,0.0,3,good,good,above avg,average,above avg x average,balanced,home
2017-05-20,nacional,setubal,1,2,A,2.45,3.1,3.0,1.0,2.0,11.0,0.0,0.0,1.0,11.0,0.0,2.0,2.0,2.0,2.0,7.0,9.0,8.0,24,poor,poor,weak,weak,weak x weak,balanced,home
2017-05-20,pacos ferreira,maritimo,0,0,D,3.0,3.0,2.5,7.0,6.0,7.0,2.0,5.0,6.0,7.0,1.0,6.0,4.0,2.0,5.0,8.0,8.0,7.0,23,average,below avg,average,average,average x average,balanced,balanced
2017-05-20,rio ave,belenenses,2,0,H,1.5,4.0,7.0,7.0,8.0,5.0,2.0,4.0,6.0,10.0,1.0,8.0,6.0,6.0,5.0,6.0,5.0,6.0,17,average,below avg,above avg,average,above avg x average,balanced,home
2017-05-21,estoril,arouca,4,2,H,2.2,3.25,3.3,10.0,10.0,5.0,3.0,4.0,5.0,8.0,1.0,7.0,5.0,1.0,3.0,2.0,3.0,2.0,7,good,below avg,above avg,average,above avg x average,balanced,home
2017-05-21,moreirense,porto,3,1,H,4.5,3.75,1.73,9.0,6.0,4.0,2.0,9.0,8.0,3.0,2.0,6.0,3.0,9.0,9.0,0.0,3.0,8.0,11,average,average,average,above avg,average x above avg,away_dominant,away
2017-05-21,tondela,sp braga,2,0,H,1.67,3.7,5.25,12.0,8.0,4.0,4.0,4.0,9.0,9.0,1.0,9.0,7.0,7.0,5.0,0.0,0.0,3.0,3,good,below avg,above avg,above avg,above avg x above avg,balanced,home
2017-05-21,sporting,chaves,4,1,H,1.29,5.25,10.0,7.0,9.0,8.0,2.0,2.0,5.0,9.0,0.0,8.0,9.0,1.0,5.0,0.0,1.0,0.0,1,average,poor,above avg,average,above avg x average,balanced,home
2017-08-06,aves,sporting,0,2,A,9.0,4.2,1.4,3.0,3.0,9.0,1.0,7.0,10.0,9.0,2.0,4.0,3.0,12.0,13.0,0.0,1.0,1.0,2,poor,average,weak,above avg,weak x above avg,balanced,away
2017-08-06,setubal,moreirense,1,1,D,2.5,3.0,3.0,3.0,3.0,9.0,1.0,9.0,8.0,5.0,2.0,3.0,3.0,5.0,6.0,5.0,2.0,3.0,10,poor,average,weak,above avg,weak x above avg,balanced,balanced
2017-08-07,feirense,tondela,1,1,D,2.2,3.2,3.4,13.0,6.0,2.0,4.0,12.0,8.0,3.0,4.0,9.0,7.0,5.0,4.0,2.0,0.0,0.0,2,excellent,good,average,above avg,average x above avg,balanced,home
2017-08-07,portimonense,boavista,2,1,H,2.4,2.9,3.25,6.0,6.0,8.0,2.0,8.0,6.0,6.0,2.0,8.0,7.0,5.0,1.0,0.0,0.0,0.0,0,below avg,average,average,average,average x average,balanced,home
2017-08-07,rio ave,belenenses,1,0,H,1.91,3.4,4.0,10.0,9.0,3.0,3.0,4.0,5.0,9.0,1.0,10.0,8.0,3.0,3.0,7.0,5.0,6.0,18,good,below avg,above avg,average,above avg x average,balanced,home
2017-08-08,maritimo,pacos ferreira,1,0,H,2.0,3.2,4.0,6.0,6.0,4.0,1.0,7.0,6.0,7.0,2.0,11.0,10.0,5.0,4.0,7.0,9.0,8.0,24,below avg,average,average,average,average x average,balanced,home
2017-08-09,benfica,sp braga,3,1,H,1.36,4.75,8.5,11.0,11.0,4.0,3.0,3.0,8.0,10.0,1.0,13.0,15.0,6.0,5.0,16.0,7.0,5.0,28,good,poor,strong,above avg,strong x above avg,home_dominant,home
2017-08-09,porto,estoril,4,0,H,1.18,6.5,15.0,8.0,8.0,5.0,2.0,10.0,11.0,6.0,3.0,11.0,15.0,8.0,10.0,8.0,3.0,1.0,12,average,good,above avg,strong,above avg x strong,home_dominant,home
2017-08-10,guimaraes,chaves,3,2,H,1.65,3.6,5.5,9.0,5.0,6.0,3.0,2.0,4.0,10.0,0.0,12.0,8.0,1.0,5.0,1.0,1.0,0.0,2,average,poor,average,average,average x average,balanced,home
2017-08-11,sporting,setubal,1,0,H,1.2,6.5,13.0,9.0,11.0,8.0,3.0,4.0,4.0,7.0,1.0,10.0,12.0,5.0,4.0,18.0,3.0,5.0,26,average,below avg,strong,average,strong x average,home_dominant,home
2017-08-12,moreirense,feirense,0,0,D,2.4,3.0,3.2,9.0,9.0,6.0,2.0,13.0,7.0,3.0,4.0,8.0,6.0,10.0,4.0,1.0,1.0,0.0,2,average,excellent,above avg,average,above avg x average,balanced,home
2017-08-12,boavista,rio ave,1,2,A,3.0,3.0,2.5,8.0,7.0,6.0,2.0,10.0,7.0,3.0,3.0,6.0,5.0,7.0,6.0,3.0,4.0,5.0,12,average,good,average,average,average x average,balanced,balanced
2017-08-12,belenenses,maritimo,1,0,H,2.4,3.0,3.2,4.0,5.0,7.0,1.0,6.0,4.0,4.0,1.0,1.0,5.0,2.0,4.0,8.0,6.0,8.0,22,below avg,below avg,average,average,average x average,balanced,home
2017-08-13,pacos ferreira,aves,2,2,D,1.91,3.3,4.2,4.0,3.0,7.0,1.0,3.0,3.0,10.0,1.0,6.0,4.0,6.0,7.0,2.0,0.0,0.0,2,below avg,poor,weak,weak,weak x weak,balanced,home
2017-08-13,sp braga,portimonense,2,1,H,1.53,4.0,6.0,3.0,8.0,10.0,1.0,9.0,6.0,6.0,3.0,8.0,13.0,4.0,4.0,2.0,0.0,0.0,2,poor,average,above avg,average,above avg x average,balanced,home
2017-08-13,tondela,porto,0,1,A,11.0,5.0,1.29,10.0,7.0,4.0,3.0,10.0,12.0,5.0,3.0,12.0,8.0,6.0,6.0,1.0,1.0,2.0,4,good,good,average,strong,average x strong,balanced,away
2017-08-14,chaves,benfica,0,1,A,7.0,4.75,1.4,1.0,6.0,13.0,0.0,13.0,13.0,4.0,4.0,5.0,5.0,9.0,5.0,0.0,0.0,2.0,2,poor,excellent,average,strong,average x strong,balanced,away
2017-08-14,estoril,guimaraes,3,0,H,3.2,3.2,2.3,7.0,8.0,10.0,2.0,9.0,6.0,8.0,3.0,10.0,9.0,10.0,8.0,3.0,3.0,6.0,12,average,average,above avg,average,above avg x average,balanced,away
2017-08-18,rio ave,portimonense,2,0,H,1.7,3.6,5.0,10.0,7.0,4.0,3.0,6.0,6.0,8.0,2.0,10.0,6.0,3.0,4.0,1.0,0.0,1.0,2,good,below avg,average,average,average x average,balanced,home
2017-08-19,benfica,belenenses,5,0,H,1.2,6.25,15.0,13.0,12.0,3.0,4.0,7.0,5.0,5.0,2.0,13.0,14.0,3.0,3.0,15.0,4.0,2.0,21,excellent,average,strong,average,strong x average,home_dominant,home
2017-08-19,tondela,estoril,2,3,A,2.25,3.25,3.2,10.0,7.0,4.0,3.0,10.0,10.0,8.0,3.0,12.0,8.0,7.0,7.0,0.0,0.0,4.0,4,good,good,average,above avg,average x above avg,away_dominant,home
2017-08-19,guimaraes,sporting,0,5,A,4.75,3.6,1.75,6.0,4.0,11.0,2.0,9.0,9.0,6.0,3.0,12.0,8.0,12.0,11.0,3.0,7.0,15.0,25,below avg,average,average,above avg,average x above avg,away_dominant,away
2017-08-20,maritimo,boavista,1,0,H,2.15,3.1,3.6,6.0,3.0,3.0,1.0,5.0,7.0,8.0,1.0,11.0,8.0,4.0,2.0,5.0,5.0,4.0,14,below avg,below avg,weak,average,weak x average,balanced,home
2017-08-20,aves,sp braga,0,2,A,3.1,3.25,2.3,1.0,4.0,12.0,0.0,6.0,8.0,8.0,2.0,4.0,3.0,3.0,4.0,0.0,0.0,2.0,2,poor,below avg,average,above avg,average x above avg,balanced,away
2017-08-20,porto,moreirense,3,0,H,1.14,7.5,17.0,10.0,11.0,5.0,3.0,9.0,7.0,4.0,2.0,11.0,12.0,6.0,5.0,8.0,3.0,1.0,12,good,average,strong,average,strong x average,home_dominant,home
2017-08-20,setubal,chaves,1,1,D,2.6,3.0,2.9,4.0,4.0,6.0,1.0,1.0,6.0,12.0,0.0,4.0,3.0,1.0,5.0,0.0,2.0,0.0,2,below avg,poor,average,average,average x average,balanced,balanced
2017-08-21,feirense,pacos ferreira,2,1,H,2.5,3.1,2.9,11.0,5.0,2.0,3.0,2.0,3.0,8.0,0.0,10.0,8.0,4.0,3.0,2.0,1.0,1.0,4,good,poor,average,weak,average x weak,balanced,balanced
2017-08-25,belenenses,setubal,1,1,D,2.4,3.0,3.2,4.0,2.0,9.0,1.0,5.0,4.0,5.0,1.0,4.0,5.0,4.0,3.0,8.0,6.0,6.0,20,below avg,below avg,weak,average,weak x average,balanced,home
2017-08-26,chaves,feirense,0,2,A,1.91,3.3,4.2,2.0,6.0,11.0,0.0,11.0,6.0,3.0,3.0,4.0,5.0,8.0,2.0,0.0,1.0,1.0,2,poor,good,average,average,average x average,balanced,home
2017-08-26,moreirense,tondela,0,3,A,2.1,3.0,4.0,6.0,5.0,6.0,1.0,7.0,7.0,6.0,2.0,8.0,5.0,5.0,5.0,1.0,2.0,1.0,4,below avg,average,average,average,average x average,balanced,home
2017-08-26,pacos ferreira,guimaraes,0,0,D,2.6,2.88,3.0,2.0,4.0,9.0,0.0,3.0,3.0,16.0,1.0,6.0,6.0,9.0,7.0,8.0,11.0,5.0,24,poor,poor,average,weak,average x weak,balanced,balanced
2017-08-26,rio ave,benfica,1,1,D,6.5,4.0,1.53,13.0,9.0,3.0,4.0,13.0,16.0,3.0,4.0,12.0,8.0,11.0,6.0,2.0,5.0,17.0,24,excellent,excellent,above avg,strong,above avg x strong,away_dominant,away
2017-08-27,sp braga,porto,0,1,A,8.5,4.2,1.4,9.0,9.0,6.0,3.0,12.0,13.0,4.0,4.0,8.0,12.0,8.0,6.0,4.0,6.0,17.0,27,average,good,above avg,strong,above avg x strong,away_dominant,away
2017-08-27,boavista,aves,1,0,H,2.25,3.0,3.5,4.0,5.0,7.0,1.0,1.0,3.0,11.0,0.0,6.0,6.0,7.0,9.0,1.0,0.0,1.0,2,below avg,poor,average,weak,average x weak,balanced,home
2017-08-27,sporting,estoril,2,1,H,1.14,8.0,15.0,12.0,13.0,3.0,4.0,10.0,11.0,9.0,3.0,10.0,11.0,7.0,8.0,7.0,3.0,2.0,12,good,good,strong,strong,strong x strong,home_dominant,home
2017-08-28,portimonense,maritimo,1,2,A,2.2,2.9,3.75,6.0,5.0,8.0,2.0,8.0,3.0,2.0,2.0,10.0,8.0,2.0,4.0,1.0,1.0,0.0,2,below avg,average,average,weak,average x weak,balanced,home
2017-09-08,benfica,portimonense,2,1,H,1.14,7.5,17.0,11.0,12.0,4.0,3.0,3.0,5.0,10.0,1.0,15.0,18.0,3.0,4.0,1.0,1.0,0.0,2,good,poor,strong,average,strong x average,balanced,home
2017-09-08,feirense,sporting,2,3,A,9.5,4.5,1.36,11.0,6.0,2.0,3.0,15.0,14.0,2.0,5.0,10.0,7.0,12.0,14.0,1.0,0.0,3.0,4,good,excellent,average,strong,average x strong,balanced,away
2017-09-09,maritimo,rio ave,1,0,H,2.88,3.0,2.63,10.0,4.0,2.0,3.0,13.0,8.0,2.0,4.0,11.0,7.0,10.0,8.0,7.0,12.0,4.0,23,good,excellent,average,above avg,average x above avg,balanced,balanced
2017-09-09,porto,chaves,3,0,H,1.14,7.5,19.0,12.0,10.0,3.0,4.0,1.0,4.0,11.0,0.0,13.0,14.0,2.0,5.0,2.0,0.0,0.0,2,good,poor,above avg,average,above avg x average,balanced,home
2017-09-09,tondela,pacos ferreira,2,2,D,2.4,3.1,3.1,7.0,8.0,5.0,2.0,3.0,3.0,5.0,0.0,9.0,8.0,4.0,4.0,2.0,1.0,1.0,4,average,poor,above avg,weak,above avg x weak,balanced,home
2017-09-10,estoril,moreirense,0,2,A,1.95,3.1,4.33,9.0,11.0,10.0,3.0,5.0,4.0,8.0,1.0,12.0,12.0,6.0,5.0,6.0,4.0,0.0,10,average,below avg,strong,average,strong x average,home_dominant,home
2017-09-10,guimaraes,boavista,1,0,H,1.95,3.4,3.8,4.0,3.0,11.0,1.0,4.0,5.0,7.0,1.0,9.0,6.0,3.0,2.0,6.0,4.0,4.0,14,below avg,below avg,weak,average,weak x average,balanced,home
2017-09-10,setubal,sp braga,2,0,H,3.1,3.0,2.45,6.0,5.0,5.0,1.0,6.0,5.0,7.0,2.0,2.0,2.0,3.0,5.0,5.0,7.0,14.0,26,below avg,below avg,average,average,average x average,away_dominant,away
2017-09-11,aves,belenenses,2,1,H,2.15,3.2,3.5,1.0,3.0,11.0,0.0,4.0,2.0,9.0,1.0,3.0,1.0,3.0,3.0,0.0,0.0,2.0,2,poor,below avg,weak,weak,weak x weak,balanced,home
2017-09-15,pacos ferreira,setubal,1,0,H,2.3,3.0,3.4,3.0,5.0,7.0,0.0,6.0,5.0,4.0,1.0,6.0,5.0,4.0,4.0,13.0,5.0,6.0,24,poor,below avg,average,average,average x average,home_dominant,home
2017-09-16,sporting,tondela,2,0,H,1.14,7.5,17.0,15.0,13.0,3.0,5.0,5.0,8.0,7.0,1.0,10.0,9.0,7.0,7.0,2.0,2.0,0.0,4,excellent,below avg,strong,above avg,strong x above avg,balanced,home
2017-09-16,boavista,benfica,2,1,H,7.5,4.5,1.4,3.0,3.0,6.0,1.0,13.0,12.0,3.0,4.0,8.0,7.0,9.0,6.0,1.0,6.0,9.0,16,poor,excellent,weak,strong,weak x strong,away_dominant,away
2017-09-16,maritimo,aves,2,1,H,2.1,3.2,3.6,12.0,5.0,2.0,4.0,4.0,4.0,8.0,1.0,11.0,5.0,4.0,5.0,0.0,2.0,0.0,2,good,below avg,average,average,average x average,balanced,home
2017-09-17,belenenses,estoril,2,1,H,2.3,3.1,3.3,4.0,3.0,9.0,1.0,6.0,7.0,10.0,2.0,5.0,5.0,4.0,6.0,3.0,4.0,3.0,10,below avg,below avg,weak,average,weak x average,balanced,home
2017-09-17,rio ave,porto,1,2,A,9.0,4.5,1.36,10.0,6.0,3.0,3.0,15.0,12.0,0.0,5.0,10.0,6.0,10.0,6.0,0.0,5.0,18.0,23,good,excellent,average,strong,average x strong,away_dominant,away
2017-09-17,sp braga,guimaraes,2,1,H,1.95,3.2,4.2,6.0,5.0,7.0,2.0,7.0,4.0,10.0,2.0,7.0,9.0,7.0,5.0,13.0,5.0,8.0,26,below avg,average,average,average,average x average,home_dominant,home
2017-09-18,chaves,moreirense,3,0,H,2.15,3.0,3.8,1.0,3.0,10.0,0.0,5.0,3.0,7.0,1.0,1.0,4.0,6.0,6.0,1.0,1.0,0.0,2,poor,below avg,weak,weak,weak x weak,balanced,home
2017-09-18,portimonense,feirense,2,1,H,2.15,3.1,3.6,3.0,5.0,9.0,1.0,8.0,7.0,5.0,2.0,9.0,8.0,11.0,4.0,0.0,0.0,0.0,0,poor,average,average,average,average x average,balanced,home
2017-09-22,porto,portimonense,5,2,H,1.14,8.0,15.0,15.0,10.0,1.0,5.0,3.0,5.0,9.0,1.0,13.0,14.0,0.0,4.0,2.0,0.0,0.0,2,excellent,poor,above avg,average,above avg x average,balanced,home
2017-09-23,benfica,pacos ferreira,2,0,H,1.17,7.5,15.0,10.0,10.0,4.0,3.0,6.0,6.0,6.0,1.0,15.0,17.0,4.0,6.0,22.0,2.0,2.0,26,good,below avg,above avg,average,above avg x average,home_dominant,home
